cve,owner,repo,commit_id
CVE-2020-10757,torvalds,linux,5bfea2d9b17f1034a68147a8b03b9789af5700f9
CVE-2020-10767,torvalds,linux,21998a351512eba4ed5969006f0c55882d995ada
CVE-2020-10768,torvalds,linux,4d8df8cbb9156b0a0ab3f802b80cb5db57acc0bf
CVE-2020-10773,torvalds,linux,b8e51a6a9db94bc1fb18ae831b3dab106b5a4b5f
CVE-2020-11669,torvalds,linux,53a712bae5dd919521a58d7bad773b949358add0
CVE-2020-12769,torvalds,linux,19b61392c5a852b4e8a0bf35aecb969983c5932d
CVE-2020-12770,torvalds,linux,83c6f2390040f188cc25b270b4befeb5628c1aee
CVE-2020-13143,torvalds,linux,15753588bcd4bbffae1cca33c8ced5722477fe1f
CVE-2020-14314,torvalds,linux,5872331b3d91820e14716632ebb56b1399b34fe1
CVE-2020-14381,torvalds,linux,8019ad13ef7f64be44d4f892af9c840179009254
CVE-2020-14385,torvalds,linux,f4020438fab05364018c91f7e02ebdd192085933
CVE-2020-14386,torvalds,linux,acf69c946233259ab4d64f8869d4037a198c7f06
CVE-2020-14390,torvalds,linux,50145474f6ef4a9c19205b173da6264a644c7489
CVE-2020-14416,torvalds,linux,0ace17d56824165c7f4c68785d6b58971db954dd
CVE-2020-15393,torvalds,linux,28ebeb8db77035e058a510ce9bd17c2b9a009dba
CVE-2020-15780,torvalds,linux,75b0cea7bf307f362057cc778efe89af4c615354
CVE-2020-16166,torvalds,linux,c51f8f88d705e06bd696d7510aff22b33eb8e638
CVE-2020-25211,torvalds,linux,1cc5ef91d2ff94d2bf2de3b3585423e8a1051cb6
CVE-2020-25212,torvalds,linux,b4487b93545214a9db8cbf32e86411677b0cca21
CVE-2020-25284,torvalds,linux,f44d04e696feaf13d192d942c4f14ad2e117065a
CVE-2020-25285,torvalds,linux,17743798d81238ab13050e8e2833699b54e15467
CVE-2020-25704,torvalds,linux,7bdb157cdebbf95a1cd94ed2e01b338714075d00
CVE-2020-27786,torvalds,linux,c1f6e3c818dd734c30f6a7eeebf232ba2cf3181d
CVE-2020-28915,torvalds,linux,5af08640795b2b9a940c9266c0260455377ae262
CVE-2020-28974,torvalds,linux,3c4e0dff2095c579b142d5a0693257f1c58b4804
CVE-2020-29373,torvalds,linux,ff002b30181d30cdfbca316dadd099c3ca0d739c
CVE-2020-29660,torvalds,linux,c8bcd9c5be24fb9e6132e97da5a35e55a83e36b9
CVE-2020-29661,torvalds,linux,54ffccbf053b5b6ca4f6e45094b942fab92a25fc
CVE-2020-7053,torvalds,linux,7dc40713618c884bf07c030d1ab1f47a9dc1f310
CVE-2021-3347,torvalds,linux,04b79c55201f02ffd675e1231d731365e335c307
CVE-2012-3363,moodle,moodle,dfe203c12e4fdb4696b59928f90bb06cb1d8b9a7
CVE-2012-6112,moodle,moodle,48d2e1117fbb34510b3567b65120b94ae2b4c9fc
CVE-2013-1830,moodle,moodle,3ecc63e9dbe29c6a5a8f65fa8e7980ba0fffb5a8
CVE-2013-1831,moodle,moodle,8d220cb552d9c55b98aef70e2f40ef560efeb79b
CVE-2013-1832,moodle,moodle,ce96f23fe15ce6addc2f56af015452c3ea406190
CVE-2013-1833,moodle,moodle,954b35451112c333c0ae77dff25dafbf41587c26
CVE-2013-1834,moodle,moodle,6a9235c998dab2ec0ddc49898a59dd5089156cb0
CVE-2013-1835,moodle,moodle,31581ae65df05ea64031ac24c8b8f817414f1379
CVE-2013-1836,moodle,moodle,ac5fc5953426befb1232106ade9e42ff239d9b63
CVE-2013-2080,moodle,moodle,5df9bc3998095299c6862973866252649a5e0866
CVE-2013-2081,moodle,moodle,669dee58048b18d9034a7b2367b97a50b498b0e0
CVE-2013-2082,moodle,moodle,89f5e43064245fd1c1f0e5aba16ebd948d88b448
CVE-2013-2083,moodle,moodle,d5909fd1447bc6f05dbf37d7c9eb72b79004e24a
CVE-2013-7341,moodle,moodle,d65634044ebaa738f55bdec521beb42844d6916a
CVE-2014-0122,moodle,moodle,5c45ea0c6bf2fdf4dddfaef9fc5ff12e6b426a3f
CVE-2014-0123,moodle,moodle,3a7b9b76c2d3c58237bec56b3b537e05c23970ad
CVE-2014-0124,moodle,moodle,dc8f55c30211efd6fac80386e5b3bffef31cca13
CVE-2014-0125,moodle,moodle,f4f0aa27d43527c15070d00bc96be879876ccc38
CVE-2014-0127,moodle,moodle,1298acc7075614d8f24befe7e50edbd695498d66
CVE-2014-0129,moodle,moodle,100ec861820ce763d4f25a9f98649bb1ae17e7a5
CVE-2014-0216,moodle,moodle,b04bf988ef47f8fa65dd08ce936ecb774d5d76bd
CVE-2014-0217,moodle,moodle,eaea796e70f6630494d3772684604ab6e907f4ac
CVE-2014-0218,moodle,moodle,c5e8a036c509197bb2927f47c0579992be479f35
CVE-2014-2571,moodle,moodle,7051f3a8828665f4fab37c8db91322fec85a64db
CVE-2014-3541,moodle,moodle,e29bb97c0756de511ba287b40790d8275a991d33
CVE-2014-3542,moodle,moodle,78ed99ec7e5e75b283e844adb058140d6ba0ff14
CVE-2014-3544,moodle,moodle,ce5a785b0962c3c94c7a7b0d36176482d21db95d
CVE-2014-3545,moodle,moodle,82b3260eab2db58dfa9510645fd2c60ee0ce142e
CVE-2014-3551,moodle,moodle,db5a6e6560c963849f8807184ca32efee6779264
CVE-2014-3553,moodle,moodle,f2946a5419a94f19cb3490a249fe0bb50161f254
CVE-2014-7830,moodle,moodle,b7f75a9c05c65fb1d2f6391f5dd852f9e923a183
CVE-2014-7831,moodle,moodle,a0095e5a893190ec28f63a89deba7fd89ad1839a
CVE-2014-7832,moodle,moodle,c844af2569e972195db8bca683c1fdf2ddbc3a59
CVE-2014-7833,moodle,moodle,c4a6c65c1bd8536484a9e53e62d3867081dedd6b
CVE-2014-7834,moodle,moodle,40afeb4044c9718bf175c347f0f9099a037ce9f0
CVE-2014-7836,moodle,moodle,babaf596e10ee525e58314b36f8063c65b59aa7d
CVE-2014-7837,moodle,moodle,a481e32f02cdabd2b76aaa06d1d513ffe480e71b
CVE-2014-7838,moodle,moodle,7a311adbba9471edb5a49e4c4b8c356c87f0e44b
CVE-2014-7845,moodle,moodle,40a04658232d898223462f84d8cd35510338acbe
CVE-2014-7846,moodle,moodle,5d0b3b21d6dbabe9e15cd646753a58ee25bd5f73
CVE-2014-7847,moodle,moodle,eb46bf2f4e80f4421255f6aee00b73448ba582a7
CVE-2014-7848,moodle,moodle,1993cc02b6b05f45ff1776813567c6b3f91480f4
CVE-2014-9059,moodle,moodle,3c98b7a5ad1bb596a738e550fc3bf966d6415fe0
CVE-2014-9060,moodle,moodle,edc89dfecb3f6891cea019baf2aecce51b3de41a
CVE-2015-0211,moodle,moodle,da4c33f510aabc0d7443c29a7c097cfd54b6c4a4
CVE-2015-0212,moodle,moodle,82356399b97be933c4d72f9c55b797e49b8c8232
CVE-2015-0214,moodle,moodle,436bbf8975f0daef329c6483ec595dbf9b39ee56
CVE-2015-0215,moodle,moodle,76aea854f6877cc5accb288bc6ac60bc55d30788
CVE-2015-0216,moodle,moodle,b9c86823c70a1cba20bca1c4b5b032ee1559e22d
CVE-2015-0217,moodle,moodle,5329d84f0b5767f5bb800b203bfb89753ac35146
CVE-2015-0218,moodle,moodle,fb60e23a67931eeba8fc9aacf3cc838e462f21f2
CVE-2015-1493,moodle,moodle,af9a7937cc085f96bdbc4724cadec6eeae0242fc
CVE-2015-2266,moodle,moodle,553319be03c4ef8e62499841c8d5d94c6786ed6d
CVE-2015-2267,moodle,moodle,8d9bdd28e049ca6b6b2a4ab8f142097c2f907df6
CVE-2015-2268,moodle,moodle,07323f50ffc71f8ba1b2914ec8947451e32a61c1
CVE-2015-2269,moodle,moodle,ead8b28f92da72fb836cf9183aaf6f11a7eb1a21
CVE-2015-2271,moodle,moodle,b771b31e20cbf3d39aab877c648cf387e77173ba
CVE-2015-2273,moodle,moodle,8b6fcfa958204c6f26c410b9a9757612b326b6c7
CVE-2015-3174,moodle,moodle,e51fdfe0cbab19320f139773d83aacb1ad15eb46
CVE-2015-3175,moodle,moodle,db200a8e9f88c8c4a2141ac264062dca74ee2f29
CVE-2015-3176,moodle,moodle,4f8b6d567494375017c4bc2228e1668d13b21645
CVE-2015-3178,moodle,moodle,46be1d58accd39de1027e7bc0b7955713af0151d
CVE-2015-3179,moodle,moodle,f236dcc35c3595dfcc77932d84660056e982a310
CVE-2015-3180,moodle,moodle,8b4568500b305f7ddedbca355b73ce34ea4afbc0
CVE-2015-3181,moodle,moodle,57d9a750e3da6708dba13513e9b05e84a895ad9f
CVE-2015-3272,moodle,moodle,0339f2c4c1eb34b598b9eee99c3e5436f7533693
CVE-2015-3274,moodle,moodle,e96e66aa16dca5cbcdb1aef0f9499edf86f1404b
CVE-2015-5265,moodle,moodle,40a154551fcdf0b9ea906f4d1313df29754f1fa1
CVE-2015-5266,moodle,moodle,f06d8d94a1f20d4f79376b2dc9e4707835386d97
CVE-2015-5267,moodle,moodle,e4ac3879c2d1f8fe66caa74ff1544248bccef61e
CVE-2015-5268,moodle,moodle,731c2712e746053b1ca06b50118632305b447e02
CVE-2015-5269,moodle,moodle,fa5a3cdedcd92bd96881fa89a6ff5efd80bd3512
CVE-2015-5335,moodle,moodle,4bb9e1ad8af12b01499c68543e80f7c12fd557ea
CVE-2015-5336,moodle,moodle,31d0bf81af079bc285ea439ac5160f9e45697c88
CVE-2015-5337,moodle,moodle,c73f6d03e5037729097bb9f5f5a55be15f3cab18
CVE-2015-5339,moodle,moodle,ed4e707577877f9253e376d22ce307140fcb8c2c
CVE-2015-5340,moodle,moodle,47d5c29202e299fdbe54229d3f6b0c381835eae3
CVE-2015-5341,moodle,moodle,03b1f63d40d09c206f641b246110c2371d3068a2
CVE-2015-5342,moodle,moodle,265ddbf30c2a8df2e9becaaa38c2e4b262eb886f
CVE-2016-2152,moodle,moodle,ce597604763272396e5cb8ec93859a8568020b8b
CVE-2016-2153,moodle,moodle,a5fae3b0d21cc85a7ea2d2c2af8c7fc9acf2fd92
CVE-2016-2154,moodle,moodle,fac004e28bf307dec1537f1c850795b5eb7f3c2f
CVE-2016-2155,moodle,moodle,ae66ed23b6ae8000efd4e1f612697892c9795c65
CVE-2016-2157,moodle,moodle,85984545a937b0790c355473d7295eb60b0265eb
CVE-2016-2158,moodle,moodle,7b9fbb1cf4228b39f81454cdb8370e7853fbe184
CVE-2016-2159,moodle,moodle,711f9468d4e2792afe0f2025ac98c52ee3e4ee71
CVE-2016-2190,moodle,moodle,1688564a6eee6000013f6e185f704049283ae375
CVE-2016-3733,moodle,moodle,f824aceb50274e21c99056ed608dba8556b90e31
CVE-2018-14630,moodle,moodle,cb8aefa658cf7ad8f002a480343afb2dea94cc08
CVE-2019-10133,moodle,moodle,c509d108216524887c7ca08b1c451054d669ea75
CVE-2019-10154,moodle,moodle,2904a7f851da8e66be12f41d55068bf07817fbd6
CVE-2019-3847,moodle,moodle,93dda3bfd3caaaa8d23fe8ede543f27ef774958d
CVE-2019-3850,moodle,moodle,5d87464bc6283e72969cd251ce4f399aacebd608
CVE-2019-3851,moodle,moodle,c430bed525c4c7e6e5a1c0f7222bc323cf9b6245
CVE-2019-3852,moodle,moodle,54c2b176040c4cd65d921bf10123b5146eb486f5
CVE-2020-10738,moodle,moodle,2cd534a7df3867813e3aad42db615865149a58c6
CVE-2020-25628,moodle,moodle,e8632a4ad0b4da3763cbbe5949594aa449b483bb
CVE-2020-25698,moodle,moodle,c8ac07fb50fa92eee1d574823fbda09e1b309a63
CVE-2000-1254,openssl,openssl,db82b8f9bd432a59aea8e1014694e15fc457c2bb
CVE-2012-2686,openssl,openssl,9970308c88dda1e55a10c970b73ff64e8f678d8f
CVE-2013-0169,openssl,openssl,9970308c88dda1e55a10c970b73ff64e8f678d8f
CVE-2013-0166,openssl,openssl,b48310627d1fdc58f64ccf208ac82c732e654dca
CVE-2013-6450,openssl,openssl,20b82b514d81a64f5b240788e5051167456af379
CVE-2014-0076,openssl,openssl,f9b6c0ba4c02497782f801e3c45688f3efaac55c
CVE-2014-0160,openssl,openssl,731f431497f463f3a2a97236fe0187b11c44aead
CVE-2014-0221,openssl,openssl,b4322e1de8be66ff230e26999b766ca1a42f9476
CVE-2014-0224,openssl,openssl,a91be10833e61bcdc9002de28489405101c52650
CVE-2014-3470,openssl,openssl,a5362db4603910b1bb978163e0e7dc8890727300
CVE-2014-3505,openssl,openssl,bff1ce4e6a1c57c3d0a5f9e4f85ba6385fccfe8b
CVE-2014-3507,openssl,openssl,d0a4b7d1a2948fce38515b8d862f43e7ba0ebf74
CVE-2014-3509,openssl,openssl,fb0bc2b273bcc2d5401dd883fe869af4fc74bb21
CVE-2014-3510,openssl,openssl,17160033765480453be0a41335fa6b833691c049
CVE-2014-3511,openssl,openssl,280b1f1ad12131defcd986676a8fc9717aaa601b
CVE-2014-3512,openssl,openssl,4a23b12a031860253b58d503f296377ca076427b
CVE-2014-3513,openssl,openssl,e659eff2c0ac6da05dd968a9354c9a69ca7f57b4
CVE-2014-3568,openssl,openssl,62f45cc27d07187b59551e4fad3db4e52ea73f2c
CVE-2014-3569,openssl,openssl,392fa7a952e97d82eac6958c81ed1e256e6b8ca5
CVE-2014-3571,openssl,openssl,248385c606620b29ecc96ca9d3603463f879652b
CVE-2014-5139,openssl,openssl,80bd7b41b30af6ee96f519e629463583318de3b0
CVE-2014-8275,openssl,openssl,684400ce192dac51df3d3e92b61830a6ef90be3e
CVE-2015-0286,openssl,openssl,e677e8d13595f7b3287f8feef7676feb301b0e8a
CVE-2015-0287,openssl,openssl,8106d61c354430d6bbbd7f8e7840a39efc0f5829
CVE-2015-0289,openssl,openssl,c225c3cf9bd67297fb0c297768d69cbc03fbdab7
CVE-2015-0290,openssl,openssl,1d2a18dc5a3b3363e17db5af8b6b0273856ac077
CVE-2015-0292,openssl,openssl,fce3821111e3307a599d2378f2cca2ef2097c6c4
CVE-2015-1787,openssl,openssl,d3cc5e610d1719a35cda52c9152134b490a8c944
CVE-2015-1793,openssl,openssl,2aacec8f4a5ba1b365620a7b17fcce311ada93ad
CVE-2015-1794,openssl,openssl,61e72d761c945e128ca13599a98a187ac23650dd
CVE-2016-0702,openssl,openssl,d6482a82bc2228327aa4ba98aeeecd9979542a31
CVE-2016-0705,openssl,openssl,ab4a81f69ec88d06c9d8de15326b9296d7f498ed
CVE-2016-0798,openssl,openssl,380f18ed5f140e0ae1b68f3ab8f4f7c395658d9e
CVE-2016-0799,openssl,openssl,9cb177301fdab492e4cfef376b28339afe3ef663
CVE-2016-2105,openssl,openssl,ee1e3cac2e83abc77bcc8ff98729ca1e10fcc920
CVE-2016-2108,openssl,openssl,a0eed48d37a4b7beea0c966caf09ad46f4a92a44
CVE-2016-2109,openssl,openssl,c62981390d6cf9e3d612c489b8b77c2913b25807
CVE-2016-2176,openssl,openssl,ea96ad5a206b7b5f25dad230333e8ff032df3219
CVE-2016-2178,openssl,openssl,399944622df7bd81af62e67ea967c470534090e2
CVE-2016-2179,openssl,openssl,f5c7f5dfbaf0d2f7d946d0fe86f08e6bcb36ed0d
CVE-2016-2181,openssl,openssl,1fb9fdc3027b27d8eb6a1e6a846435b070980770
CVE-2016-2182,openssl,openssl,07bed46f332fce8c1d157689a2cdf915a982ae34
CVE-2016-6302,openssl,openssl,e97763c92c655dcf4af2860b3abd2bc4c8a267f9
CVE-2016-6303,openssl,openssl,55d83bf7c10c7b205fffa23fa7c3977491e56c07
CVE-2016-6304,openssl,openssl,e408c09bbf7c3057bda4b8d20bec1b3a7771c15b
CVE-2016-7052,openssl,openssl,8b7c51a0e4a03895a657cf2eb8d5c2aa1ca3586f
CVE-2016-7056,openssl,openssl,f54be179aa4cbbd944728771d7d59ed588158a12
CVE-2016-8610,openssl,openssl,af58be768ebb690f78530f796e92b8ae5c9a4401
CVE-2017-3730,openssl,openssl,b599ce3b64b695cc7430f731a33e0f5bb83ae62c
CVE-2017-3731,openssl,openssl,2198b3a55de681e1f3c23edb0586afe13f438051
CVE-2017-3733,openssl,openssl,28a31a0a10f41ef855cabab4e18c994c44225125
CVE-2017-3735,openssl,openssl,b23171744b01e473ebbfd6edad70c1c3825ffbcd
CVE-2017-3736,openssl,openssl,668a709a8d7ea374ee72ad2d43ac72ec60a80eee
CVE-2018-0732,openssl,openssl,91f7361f47b082ae61ffe1a7b17bb2adf213c7fe
CVE-2018-0733,openssl,openssl,0b020b14882173918b9cc3e8e3bd85fb9ffac948
CVE-2018-0734,openssl,openssl,a9cfb8c2aa7254a4aa6a1716909e3f8cb78049b6
CVE-2018-0735,openssl,openssl,99540ec79491f59ed8b46b4edf130e17dc907f52
CVE-2018-0737,openssl,openssl,54f007af94b8924a46786b34665223c127c19081
CVE-2018-0739,openssl,openssl,4cabbb9f485ba7d1edcfbbd2aa8610159f94543e
CVE-2019-1543,openssl,openssl,2a3d0ee9d59156c48973592331404471aca886d6
CVE-2019-1547,openssl,openssl,b783beeadf6b80bc431e6f3230b5d5585c87ef87
CVE-2019-1551,openssl,openssl,8c6f86c7c5350fadf22d32d6cd4712e2ad4447ba
CVE-2019-1563,openssl,openssl,5840ed0cd1e6487d247efbc1a04136a41d7b3a37
CVE-2021-23840,openssl,openssl,c9fb704cf3af5524eb8e79961e31b60eee8c3c47
CVE-2021-23841,openssl,openssl,8130d654d1de922ea224fa18ee3bc7262edc39c0
CVE-2012-2386,php,php-src,158d8a6b088662ce9d31e0c777c6ebe90efdc854
CVE-2012-6113,php,php-src,270a406ac94b5fc5cc9ef59fc61e3b4b95648a3e
CVE-2013-1824,php,php-src,188c196d4da60bdde9190d2fc532650d17f7af2d
CVE-2013-3735,php,php-src,fb58e69a84f4fde603a630d2c9df2fa3be16d846
CVE-2013-6420,php,php-src,c1224573c773b6845e83505f717fbf820fc18415
CVE-2013-6712,php,php-src,12fe4e90be7bfa2a763197079f68f5568a14e071
CVE-2013-7226,php,php-src,8f4a5373bb71590352fd934028d6dde5bc18530b
CVE-2013-7327,php,php-src,8f4a5373bb71590352fd934028d6dde5bc18530b
CVE-2013-7328,php,php-src,8f4a5373bb71590352fd934028d6dde5bc18530b
CVE-2014-0236,php,php-src,f3f22ff5c697aef854ffc1918bce708b37481b0f
CVE-2014-3515,php,php-src,88223c5245e9b470e1e6362bfd96829562ffe6ab
CVE-2014-3668,php,php-src,88412772d295ebf7dd34409534507dc9bcac726e
CVE-2014-3669,php,php-src,56754a7f9eba0e4f559b6ca081d9f2a447b3f159
CVE-2014-3670,php,php-src,ddb207e7fa2e9adeba021a1303c3781efda5409b
CVE-2014-3710,php,php-src,1803228597e82218a8c105e67975bc50e6f5bf0d
CVE-2014-8142,php,php-src,630f9c33c23639de85c3fd306b209b538b73b4c9
CVE-2014-8626,php,php-src,c818d0d01341907fee82bdb81cab07b7d93bb9db
CVE-2014-9425,php,php-src,24125f0f26f3787c006e4a51611ba33ee3b841cb
CVE-2014-9427,php,php-src,f9ad3086693fce680fbe246e4a45aa92edd2ac35
CVE-2015-0232,php,php-src,2fc178cf448d8e1b95d1314e47eeef610729e0df
CVE-2015-1352,php,php-src,124fb22a13fafa3648e4e15b4f207c7096d8155e
CVE-2015-2301,php,php-src,b2cf3f064b8f5efef89bb084521b61318c71781b
CVE-2015-2331,php,php-src,ef8fc4b53d92fbfcd8ef1abbd6f2f5fe2c4a11e5
CVE-2015-2348,php,php-src,1291d6bbee93b6109eb07e8f7916ff1b7fcc13e1
CVE-2015-3329,php,php-src,f59b67ae50064560d7bfcdb0d6a8ab284179053c
CVE-2015-3411,php,php-src,4435b9142ff9813845d5c97ab29a5d637bedb257
CVE-2015-3412,php,php-src,4435b9142ff9813845d5c97ab29a5d637bedb257
CVE-2015-4599,php,php-src,51856a76f87ecb24fe1385342be43610fb6c86e4
CVE-2015-4600,php,php-src,0c136a2abd49298b66acb0cad504f0f972f5bfe8
CVE-2015-4601,php,php-src,0c136a2abd49298b66acb0cad504f0f972f5bfe8
CVE-2015-4604,php,php-src,f938112c495b0d26572435c0be73ac0bfe642ecd
CVE-2015-4605,php,php-src,f938112c495b0d26572435c0be73ac0bfe642ecd
CVE-2015-4643,php,php-src,0765623d6991b62ffcd93ddb6be8a5203a2fa7e2
CVE-2015-5589,php,php-src,bf58162ddf970f63502837f366930e44d6a992cf
CVE-2015-5590,php,php-src,6dedeb40db13971af45276f80b5375030aa7e76f
CVE-2015-7803,php,php-src,d698f0ae51f67c9cce870b09c59df3d6ba959244
CVE-2015-7804,php,php-src,1ddf72180a52d247db88ea42a3e35f824a8fbda1
CVE-2015-8382,php,php-src,c351b47ce85a3a147cfa801fa9f0149ab4160834
CVE-2015-8838,php,php-src,97aa752fee61fccdec361279adbfb17a3c60f3f4
CVE-2015-8865,php,php-src,fe13566c93f118a15a96320a546c7878fd0cfc5e
CVE-2015-8866,php,php-src,de31324c221c1791b26350ba106cc26bad23ace9
CVE-2015-8867,php,php-src,16023f3e3b9c06cf677c3c980e8d574e4c162827
CVE-2015-8935,php,php-src,f001c630732a817fae3a3797643fec76cb4be095
CVE-2015-9253,php,php-src,69dee5c732fe982c82edb17d0dbc3e79a47748d8
CVE-2016-10397,php,php-src,b061fa909de77085d3822a89ab901b934d0362c4
CVE-2016-10712,php,php-src,6297a117d77fa3a0df2e21ca926a92c231819cd5
CVE-2016-3078,php,php-src,ccc12efa32f855e6057cb9b7e1e45afe08503a00
CVE-2016-3141,php,php-src,b1bd4119bcafab6f9a8f84d92cd65eec3afeface
CVE-2016-3142,php,php-src,a6fdc5bb27b20d889de0cd29318b3968aabb57bd
CVE-2016-3185,php,php-src,eaf4e77190d402ea014207e9a7d5da1a4f3727ba
CVE-2016-4070,php,php-src,95433e8e339dbb6b5d5541473c1661db6ba2c451
CVE-2016-4071,php,php-src,6e25966544fb1d2f3d7596e060ce9c9269bbdcf8
CVE-2016-4072,php,php-src,1e9b175204e3286d64dfd6c9f09151c31b5e099a
CVE-2016-4073,php,php-src,64f42c73efc58e88671ad76b6b6bc8e2b62713e1
CVE-2016-4537,php,php-src,d650063a0457aec56364e4005a636dc6c401f9cd
CVE-2016-4538,php,php-src,d650063a0457aec56364e4005a636dc6c401f9cd
CVE-2016-4539,php,php-src,dccda88f27a084bcbbb30198ace12b4e7ae961cc
CVE-2016-4540,php,php-src,fd9689745c44341b1bd6af4756f324be8abba2fb
CVE-2016-4541,php,php-src,fd9689745c44341b1bd6af4756f324be8abba2fb
CVE-2016-4542,php,php-src,082aecfc3a753ad03be82cf14f03ac065723ec92
CVE-2016-4543,php,php-src,082aecfc3a753ad03be82cf14f03ac065723ec92
CVE-2016-4544,php,php-src,082aecfc3a753ad03be82cf14f03ac065723ec92
CVE-2016-5114,php,php-src,be19dbcb84fea0001e53cea2732c00de7ae6c371
CVE-2016-6288,php,php-src,629e4da7cc8b174acdeab84969cbfc606a019b31
CVE-2016-6289,php,php-src,0218acb7e756a469099c4ccfb22bce6c2bd1ef87
CVE-2016-6290,php,php-src,3798eb6fd5dddb211b01d41495072fd9858d4e32
CVE-2016-6291,php,php-src,eebcbd5de38a0f1c2876035402cb770e37476519
CVE-2016-6292,php,php-src,41131cd41d2fd2e0c2f332a27988df75659c42e4
CVE-2016-6293,php,php-src,aa82e99ed8003c01f1ef4f0940e56b85c5b032d4
CVE-2016-6294,php,php-src,aa82e99ed8003c01f1ef4f0940e56b85c5b032d4
CVE-2016-7124,php,php-src,448c9be157f4147e121f1a2a524536c75c9c6059
CVE-2016-7126,php,php-src,28022c9b1fd937436ab67bb3d61f652c108baf96
CVE-2016-7131,php,php-src,0c8a2a2cd1056b7dc403eacb5d2c0eec6ce47c6f
CVE-2016-7132,php,php-src,0c8a2a2cd1056b7dc403eacb5d2c0eec6ce47c6f
CVE-2016-7568,php,php-src,c18263e0e0769faee96a5d0ee04b750c442783c6
CVE-2016-9137,php,php-src,0e6fe3a4c96be2d3e88389a5776f878021b4c59f
CVE-2016-9935,php,php-src,266ecb6d0a1ab5a37b4d652ca774a8adc4b06578
CVE-2017-11142,php,php-src,0f8cf3b8497dc45c010c44ed9e96518e11e19fc3
CVE-2017-11143,php,php-src,2aae60461c2ff7b7fbcdd194c789ac841d0747d7
CVE-2017-11144,php,php-src,73cabfedf519298e1a11192699f44d53c529315e
CVE-2017-11145,php,php-src,e8b7698f5ee757ce2c8bd10a192a491a498f891c
CVE-2017-11628,php,php-src,05255749139b3686c8a6a58ee01131ac0047465e
CVE-2018-19518,php,php-src,e5bfea64c81ae34816479bb05d17cdffe45adddb
CVE-2019-6978,php,php-src,089f7c0bc28d399b0420aa6ef058e4c1c120b2ae
CVE-2010-2958,phpmyadmin,phpmyadmin,133a77fac7d31a38703db2099a90c1b49de62e37
CVE-2010-3055,phpmyadmin,phpmyadmin,30c83acddb58d3bbf940b5f9ec28abf5b235f4d2
CVE-2010-4481,phpmyadmin,phpmyadmin,4d9fd005671b05c4d74615d5939ed45e4d019e4c
CVE-2011-0986,phpmyadmin,phpmyadmin,035d002db1e1201e73e560d7d98591563b506a83
CVE-2011-1940,phpmyadmin,phpmyadmin,7e10c132a3887c8ebfd7a8eee356b28375f1e287
CVE-2011-1941,phpmyadmin,phpmyadmin,b7a8179eb6bf0f1643970ac57a70b5b513a1cd4f
CVE-2011-2505,phpmyadmin,phpmyadmin,7ebd958b2bf59f96fecd5b3322bdbd0b244a7967
CVE-2011-2506,phpmyadmin,phpmyadmin,0fbedaf5fd7a771d0885c6b7385d934fc90d0d7f
CVE-2011-2507,phpmyadmin,phpmyadmin,69fb0f8e7dc38075427aceaf09bcac697d0590ff
CVE-2011-2508,phpmyadmin,phpmyadmin,b434320eff8ca9c2fc1b043c1804f868341af9a7
CVE-2011-2642,phpmyadmin,phpmyadmin,4bd27166c314faa37cada91533b86377f4d4d214
CVE-2011-2643,phpmyadmin,phpmyadmin,f63e1bb42a37401b2fdfcd2e66cce92b7ea2025c
CVE-2011-2719,phpmyadmin,phpmyadmin,571cdc6ff4bf375871b594f4e06f8ad3159d1754
CVE-2011-3592,phpmyadmin,phpmyadmin,2f28ce9c800274190418da0945ce3647d36e1db6
CVE-2011-4634,phpmyadmin,phpmyadmin,077c10020e349e8c1beb46309098992fde616913
CVE-2011-4780,phpmyadmin,phpmyadmin,bd3735ba584e7a49aee78813845245354b061f61
CVE-2011-4782,phpmyadmin,phpmyadmin,0e707906e69ce90c4852a0fce2a0fac7db86a3cd
CVE-2012-1190,phpmyadmin,phpmyadmin,86073d532aed656550cb731aa5b4288b126ae7a6
CVE-2012-1902,phpmyadmin,phpmyadmin,c51817d3b8cb05ff54dca9373c0667e29b8498d4
CVE-2012-4219,phpmyadmin,phpmyadmin,0f0c2f1e2b3ece41cc1bb99a9931c8fcc7c917bc
CVE-2013-3239,phpmyadmin,phpmyadmin,1f6bc0b707002e26cab216b9e57b4d5de764de48
CVE-2013-3742,phpmyadmin,phpmyadmin,9b3551601ce714adb5e3f428476052f0ec6093bf
CVE-2013-4729,phpmyadmin,phpmyadmin,012464268420e53a9cd81cbb4a43988d70393c36
CVE-2013-5029,phpmyadmin,phpmyadmin,240b8332db53dedc27baeec5306dabad3bdece3b
CVE-2014-1879,phpmyadmin,phpmyadmin,968d5d5f486820bfa30af046f063b9f23304e14a
CVE-2014-4954,phpmyadmin,phpmyadmin,57475371a5b515c83bfc1bb2efcdf3ddb14787ed
CVE-2014-4955,phpmyadmin,phpmyadmin,10014d4dc596b9e3a491bf04f3e708cf1887d5e1
CVE-2014-4986,phpmyadmin,phpmyadmin,29a1f56495a7d1d98da31a614f23c0819a606a4d
CVE-2014-5273,phpmyadmin,phpmyadmin,2c45d7caa614afd71dbe3d0f7270f51ce5569614
CVE-2014-5274,phpmyadmin,phpmyadmin,0cd293f5e13aa245e4a57b8d373597cc0e421b6f
