CVE,Patch_Commit,Alias/Evidence,Request,Confirmation,CNA,Update,Alias
CVE-2016-6801,https://github.com/apache/jackrabbit/commit/8dde23b63151417769eaca112fbbae9a52c47ff3," https://github.com/apache/jackrabbit/commit/8dde23b63151417769eaca112fbbae9a52c47ff3, of which the commit message claims `JCR-4009: fix whitespace in log messages

git-svn-id: https://svn.apache.org/repos/asf/jackrabbit/trunk@1761909 13f79535-47bb-0310-9956-ffa450edef68`",v,x,,GitHub Advisory,functionally equivalent
CVE-2016-6801,https://github.com/apache/jackrabbit/commit/884ede7db1c6ca490fcbb8238762b000a25f82c3," https://github.com/apache/jackrabbit/commit/884ede7db1c6ca490fcbb8238762b000a25f82c3, of which the commit message claims `JCR-4009: fix whitespace in log messages (ported to 2.4)

git-svn-id: https://svn.apache.org/repos/asf/jackrabbit/branches/2.4@1761916 13f79535-47bb-0310-9956-ffa450edef68`",v,x,,GitHub Advisory,functionally equivalent
CVE-2016-6801,https://github.com/apache/jackrabbit/commit/cab86cdfb7829b66c89196dfb6095f0faa5aa3c3," https://github.com/apache/jackrabbit/commit/cab86cdfb7829b66c89196dfb6095f0faa5aa3c3, of which the commit message claims `JCR-4009: fix whitespace in log messages (ported to 2.10)

git-svn-id: https://svn.apache.org/repos/asf/jackrabbit/branches/2.10@1761912 13f79535-47bb-0310-9956-ffa450edef68`",v,x,,GitHub Advisory,functionally equivalent
CVE-2016-6801,https://github.com/apache/jackrabbit/commit/f05620fb3f4c72429c9856ab7f63a9ac8ca90acf," https://github.com/apache/jackrabbit/commit/f05620fb3f4c72429c9856ab7f63a9ac8ca90acf, of which the commit message claims `JCR-4009: fix whitespace in log messages (ported to 2.8)

git-svn-id: https://svn.apache.org/repos/asf/jackrabbit/branches/2.8@1761913 13f79535-47bb-0310-9956-ffa450edef68`",v,x,,GitHub Advisory,functionally equivalent
CVE-2016-2156,https://github.com/moodle/moodle/commit/39b851376337b853c8d403dcba64645d16f0a9bd,"add patch commit: https://github.com/moodle/moodle/commit/39b851376337b853c8d403dcba64645d16f0a9bd. 
 the commit msg has shown it's a fix for `MDL-52808`. 
 update vvr as well.",v,v,GitHub Advisory,,
CVE-2016-2155,https://github.com/moodle/moodle/commit/ae66ed23b6ae8000efd4e1f612697892c9795c65,"add patch commit: https://github.com/moodle/moodle/commit/ae66ed23b6ae8000efd4e1f612697892c9795c65. 
 the commit msg has shown it's a fix for `MDL-52378`. 
 update vvr as well.",v,v,GitHub Advisory,,
CVE-2016-2154,https://github.com/moodle/moodle/commit/fac004e28bf307dec1537f1c850795b5eb7f3c2f,"add patch commit: https://github.com/moodle/moodle/commit/fac004e28bf307dec1537f1c850795b5eb7f3c2f. 
 the commit msg has shown it's a fix for `MDL-51167`. 
 update vvr as well.",v,v,GitHub Advisory,,
CVE-2016-2153,https://github.com/moodle/moodle/commit/a5fae3b0d21cc85a7ea2d2c2af8c7fc9acf2fd92,"add patch commit: https://github.com/moodle/moodle/commit/a5fae3b0d21cc85a7ea2d2c2af8c7fc9acf2fd92. 
 the commit msg has shown it's a fix for `MDL-52727`. 
 update vvr as well.",v,v,GitHub Advisory,,
CVE-2016-2152,https://github.com/moodle/moodle/commit/ce597604763272396e5cb8ec93859a8568020b8b,"add patch commit: https://github.com/moodle/moodle/commit/ce597604763272396e5cb8ec93859a8568020b8b. 
 the commit msg has shown it's a fix for `MDL-50705`. 
 update vvr as well.",v,v,GitHub Advisory,,
CVE-2016-2151,https://github.com/moodle/moodle/commit/8e24a54e526c149469bd77c910876c4489e87841,"add patch commit: https://github.com/moodle/moodle/commit/8e24a54e526c149469bd77c910876c4489e87841. 
 the commit msg has shown it's a fix for `MDL-52433`. 
 update vvr as well.",v,v,GitHub Advisory,,
CVE-2016-20018,https://github.com/knex/knex/commit/e145322da92749be7749f9ade5b5f5a66d6586a4,,v,v,MITRE,,
CVE-2016-10893,https://github.com/aramk/crayon-syntax-highlighter/commit/7fdb2e6b4c65178b4ed01ff08a8a38afe5a5151e,https://github.com/aramk/crayon-syntax-highlighter/issues/347,v,v,MITRE,,
CVE-2016-0724,https://github.com/moodle/moodle/commit/4323a973d57a41e19e039a850ad71ebcabae73c1,"add patch commit: https://github.com/moodle/moodle/commit/4323a973d57a41e19e039a850ad71ebcabae73c1. 
 the commit msg has shown it's a fix for `MDL-52072`. 
 update vvr as well.",v,v,GitHub Advisory,,
CVE-2015-9287,https://github.com/cambridgeuniversity/ucam-webauth-php/commit/cd471c38612941c213716d4b7dd2dceff607bd04,,v,v,MITRE,,
CVE-2015-9287,https://github.com/cambridgeuniversity/mod_ucam_webauth/commit/dd4fedbe8192e3b147d9cfe05c8373b2fd8c195e,,v,v,MITRE,,
CVE-2015-5964,https://github.com/django/django/commit/575f59f9bc7c59a5e41a081d1f5f55fc859c5012,,v,v,,GitHub Advisory,
CVE-2015-5964,https://github.com/django/django/commit/2f5485346ee6f84b4e52068c04e043092daf55f7,,v,v,,GitHub Advisory,
CVE-2015-5964,https://github.com/django/django/commit/8cc41ce7a7a8f6bebfdd89d5ab276cd0109f4fc5,,v,v,,GitHub Advisory,
CVE-2015-5963,https://github.com/django/django/commit/2eb86b01d7b59be06076f6179a454d0fd0afaff6,,v,v,GitHub Advisory,,
CVE-2015-5342,https://github.com/moodle/moodle/commit/265ddbf30c2a8df2e9becaaa38c2e4b262eb886f,"add patch commit: https://github.com/moodle/moodle/commit/265ddbf30c2a8df2e9becaaa38c2e4b262eb886f. 
 the commit msg has shown it's a fix for `MDL-51569`. 
 update vvr as well.",v,v,GitHub Advisory,,
CVE-2015-5341,https://github.com/moodle/moodle/commit/03b1f63d40d09c206f641b246110c2371d3068a2,"add patch commit: https://github.com/moodle/moodle/commit/03b1f63d40d09c206f641b246110c2371d3068a2. 
 the commit msg has shown it's a fix for `MDL-50837`. 
 update vvr as well.",v,v,GitHub Advisory,,
CVE-2015-5340,https://github.com/moodle/moodle/commit/47d5c29202e299fdbe54229d3f6b0c381835eae3,,v,v,GitHub Advisory,,
CVE-2015-5340,https://github.com/moodle/moodle/commit/47d5c29202e299fdbe54229d3f6b0c381835eae3,"add patch commit: https://github.com/moodle/moodle/commit/47d5c29202e299fdbe54229d3f6b0c381835eae3. 
 the commit msg has shown it's a fix for `MDL-51684`. 
 update vvr as well.",v,v,GitHub Advisory,,
CVE-2015-5339,https://github.com/moodle/moodle/commit/ed4e707577877f9253e376d22ce307140fcb8c2c,"add patch commit: https://github.com/moodle/moodle/commit/ed4e707577877f9253e376d22ce307140fcb8c2c. 
 the commit msg has shown it's a fix for `MDL-51861`. 
 update vvr as well.",v,v,GitHub Advisory,,
CVE-2015-5338,https://github.com/moodle/moodle/commit/541c5b8552e0162010d0259c90a04eb63e875958,"add patch commit: https://github.com/moodle/moodle/commit/541c5b8552e0162010d0259c90a04eb63e875958. 
 the commit msg has shown it's a fix for `MDL-48109`. 
 update vvr as well.",v,v,GitHub Advisory,,
CVE-2015-5337,https://github.com/moodle/moodle/commit/c73f6d03e5037729097bb9f5f5a55be15f3cab18,"add patch commit: https://github.com/moodle/moodle/commit/c73f6d03e5037729097bb9f5f5a55be15f3cab18. 
 the commit msg has shown it's a fix for `MDL-48085`. 
 update vvr as well.",v,v,GitHub Advisory,,
CVE-2015-5336,https://github.com/moodle/moodle/commit/31d0bf81af079bc285ea439ac5160f9e45697c88,"add patch commit: https://github.com/moodle/moodle/commit/31d0bf81af079bc285ea439ac5160f9e45697c88. 
 the commit msg has shown it's a fix for `MDL-49940`. 
 update vvr as well.",v,v,GitHub Advisory,,
CVE-2015-5335,https://github.com/moodle/moodle/commit/4bb9e1ad8af12b01499c68543e80f7c12fd557ea,"add patch commit: https://github.com/moodle/moodle/commit/4bb9e1ad8af12b01499c68543e80f7c12fd557ea. 
 the commit msg has shown it's a fix for `MDL-51091`. 
 update vvr as well.",v,v,GitHub Advisory,,
CVE-2015-5269,https://github.com/moodle/moodle/commit/fa5a3cdedcd92bd96881fa89a6ff5efd80bd3512,"add patch commit: https://github.com/moodle/moodle/commit/fa5a3cdedcd92bd96881fa89a6ff5efd80bd3512. 
 the commit msg has shown it's a fix for `MDL-50709`. 
 update vvr as well.",v,v,GitHub Advisory,,
CVE-2015-5268,https://github.com/moodle/moodle/commit/731c2712e746053b1ca06b50118632305b447e02,"add patch commit: https://github.com/moodle/moodle/commit/731c2712e746053b1ca06b50118632305b447e02. 
 the commit msg has shown it's a fix for `MDL-50173`. 
 update vvr as well.",v,v,GitHub Advisory,,
CVE-2015-5267,https://github.com/moodle/moodle/commit/e4ac3879c2d1f8fe66caa74ff1544248bccef61e,"add patch commit: https://github.com/moodle/moodle/commit/e4ac3879c2d1f8fe66caa74ff1544248bccef61e. 
 the commit msg has shown it's a fix for `MDL-50860`. 
 update vvr as well.",v,v,GitHub Advisory,,
CVE-2015-5266,https://github.com/moodle/moodle/commit/f06d8d94a1f20d4f79376b2dc9e4707835386d97,"add patch commit: https://github.com/moodle/moodle/commit/f06d8d94a1f20d4f79376b2dc9e4707835386d97. 
 the commit msg has shown it's a fix for `MDL-50744`. 
 update vvr as well.",v,v,GitHub Advisory,,
CVE-2015-5265,https://github.com/moodle/moodle/commit/40a154551fcdf0b9ea906f4d1313df29754f1fa1,"add patch commit: https://github.com/moodle/moodle/commit/40a154551fcdf0b9ea906f4d1313df29754f1fa1. 
 the commit msg has shown it's a fix for `MDL-48371`. 
 update vvr as well.",v,v,GitHub Advisory,,
CVE-2015-5264,https://github.com/moodle/moodle/commit/cd3a6a78b67abf5c9eb355ddc7899b1b2a9b20ac,"add patch commit: https://github.com/moodle/moodle/commit/cd3a6a78b67abf5c9eb355ddc7899b1b2a9b20ac. 
 the commit msg has shown it's a fix for `MDL-50516`. 
 update vvr as well.",v,v,GitHub Advisory,,
CVE-2015-5143,https://github.com/django/django/commit/2e47f3e401c29bc2ba5ab794d483cb0820855fb9,,v,v,,GitHub Advisory,
CVE-2015-5143,https://github.com/django/django/commit/1828f4341ec53a8684112d24031b767eba557663,,v,v,,GitHub Advisory,
CVE-2015-5143,https://github.com/django/django/commit/66d12d1ababa8f062857ee5eb43276493720bf16,,v,v,,GitHub Advisory,
CVE-2015-3982,https://github.com/django/django/commit/31cb25adecba930bdeee4556709f5a1c42d88fd6,,v,v,,GitHub Advisory,
CVE-2015-3275,https://github.com/moodle/moodle/commit/476e97f280f5fa146f3ab676dd6f07de481ad9e8,"add patch commit: https://github.com/moodle/moodle/commit/476e97f280f5fa146f3ab676dd6f07de481ad9e8. 
 the commit msg has shown it's a fix for `MDL-50614`. 
 update vvr as well.",v,v,GitHub Advisory,,
CVE-2015-3274,https://github.com/moodle/moodle/commit/e96e66aa16dca5cbcdb1aef0f9499edf86f1404b,"add patch commit: https://github.com/moodle/moodle/commit/e96e66aa16dca5cbcdb1aef0f9499edf86f1404b. 
 the commit msg has shown it's a fix for `MDL-50130`. 
 update vvr as well.",v,v,GitHub Advisory,,
CVE-2015-3272,https://github.com/moodle/moodle/commit/0339f2c4c1eb34b598b9eee99c3e5436f7533693,"add patch commit: https://github.com/moodle/moodle/commit/0339f2c4c1eb34b598b9eee99c3e5436f7533693. 
 the commit msg has shown it's a fix for `MDL-50688`. 
 update vvr as well.",v,v,GitHub Advisory,,
CVE-2015-3181,https://github.com/moodle/moodle/commit/57d9a750e3da6708dba13513e9b05e84a895ad9f,"add patch commit: https://github.com/moodle/moodle/commit/57d9a750e3da6708dba13513e9b05e84a895ad9f. 
 the commit msg has shown it's a fix for `MDL-49994`. 
 update vvr as well.",v,v,GitHub Advisory,,
CVE-2015-3180,https://github.com/moodle/moodle/commit/8b4568500b305f7ddedbca355b73ce34ea4afbc0,"add patch commit: https://github.com/moodle/moodle/commit/8b4568500b305f7ddedbca355b73ce34ea4afbc0. 
 the commit msg has shown it's a fix for `MDL-49788`. 
 update vvr as well.",v,v,GitHub Advisory,,
CVE-2015-3179,https://github.com/moodle/moodle/commit/f236dcc35c3595dfcc77932d84660056e982a310,"add patch commit: https://github.com/moodle/moodle/commit/f236dcc35c3595dfcc77932d84660056e982a310. 
 the commit msg has shown it's a fix for `MDL-50090`. 
 update vvr as well.",v,v,GitHub Advisory,,
CVE-2015-3178,https://github.com/moodle/moodle/commit/46be1d58accd39de1027e7bc0b7955713af0151d,"add patch commit: https://github.com/moodle/moodle/commit/46be1d58accd39de1027e7bc0b7955713af0151d. 
 the commit msg has shown it's a fix for `MDL-49718`. 
 update vvr as well.",v,v,GitHub Advisory,,
CVE-2015-3176,https://github.com/moodle/moodle/commit/4f8b6d567494375017c4bc2228e1668d13b21645,"add patch commit: https://github.com/moodle/moodle/commit/4f8b6d567494375017c4bc2228e1668d13b21645. 
 the commit msg has shown it's a fix for `MDL-50099`. 
 update vvr as well.",v,v,GitHub Advisory,,
CVE-2015-3175,https://github.com/moodle/moodle/commit/b2687a055dc990ca86ddce178d5aee3fb1df644a,,v,v,GitHub Advisory,,
CVE-2015-3175,https://github.com/moodle/moodle/commit/dd0607b7bbaff38cc62e4d00658c02da3fdbb4c8,,v,v,GitHub Advisory,,
CVE-2015-3175,https://github.com/moodle/moodle/commit/db200a8e9f88c8c4a2141ac264062dca74ee2f29,"add patch commit: https://github.com/moodle/moodle/commit/db200a8e9f88c8c4a2141ac264062dca74ee2f29. 
 the commit msg has shown it's a fix for `MDL-49179`. 
 update vvr as well.",v,v,GitHub Advisory,,
CVE-2015-3174,https://github.com/moodle/moodle/commit/e51fdfe0cbab19320f139773d83aacb1ad15eb46,"add patch commit: https://github.com/moodle/moodle/commit/e51fdfe0cbab19320f139773d83aacb1ad15eb46. 
 the commit msg has shown it's a fix for `MDL-49941`. 
 update vvr as well.",v,v,GitHub Advisory,,
CVE-2015-2317,https://github.com/django/django/commit/2342693b31f740a422abf7267c53b4e7bc487c1b,,v,v,,GitHub Advisory,
CVE-2015-2317,https://github.com/django/django/commit/5510f070711540aaa8d3707776cd77494e688ef9,,v,v,,GitHub Advisory,
CVE-2015-2317,https://github.com/django/django/commit/2a4113dbd532ce952308992633d802dc169a75f1,,v,v,,GitHub Advisory,
CVE-2015-2317,https://github.com/django/django/commit/770427c2896a078925abfca2317486b284d22f04,,v,v,,GitHub Advisory,
CVE-2015-2316,https://github.com/django/django/commit/b6b3cb9899214a23ebb0f4ebf0e0b300b0ee524f,Django 1.6: https://github.com/django/django/commit/b6b3cb9899214a23ebb0f4ebf0e0b300b0ee524f,v,v,,GitHub Advisory,
CVE-2015-2316,https://github.com/django/django/commit/e63363f8e075fa8d66326ad6a1cc3391cc95cd97,Django 1.7: https://github.com/django/django/commit/e63363f8e075fa8d66326ad6a1cc3391cc95cd97,v,v,,GitHub Advisory,
CVE-2015-2316,https://github.com/django/django/commit/5447709a571cd5d95971f1d5d21d4a7edcf85bbd,Django 1.8: https://github.com/django/django/commit/5447709a571cd5d95971f1d5d21d4a7edcf85bbd,v,v,,GitHub Advisory,
CVE-2015-2273,https://github.com/moodle/moodle/commit/8b6fcfa958204c6f26c410b9a9757612b326b6c7,"add patch commit: https://github.com/moodle/moodle/commit/8b6fcfa958204c6f26c410b9a9757612b326b6c7. 
 the commit msg has shown it's a fix for `MDL-49364`. 
 update vvr as well.",v,v,GitHub Advisory,,
CVE-2015-2272,https://github.com/moodle/moodle/commit/bd3b68c8a7a08b4fef407f68cef14b30dd88336e,"add patch commit: https://github.com/moodle/moodle/commit/bd3b68c8a7a08b4fef407f68cef14b30dd88336e. 
 the commit msg has shown it's a fix for `MDL-48691`. 
 update vvr as well.",v,v,GitHub Advisory,,
CVE-2015-2271,https://github.com/moodle/moodle/commit/b771b31e20cbf3d39aab877c648cf387e77173ba,"add patch commit: https://github.com/moodle/moodle/commit/b771b31e20cbf3d39aab877c648cf387e77173ba. 
 the commit msg has shown it's a fix for `MDL-49084`. 
 update vvr as well.",v,v,GitHub Advisory,,
CVE-2015-2270,https://github.com/moodle/moodle/commit/1edd3d6fbfcc7ac757579a7953f03e3401c0c32d,"add patch commit: https://github.com/moodle/moodle/commit/1edd3d6fbfcc7ac757579a7953f03e3401c0c32d. 
 the commit msg has shown it's a fix for `MDL-48804`. 
 update vvr as well.",v,v,GitHub Advisory,,
CVE-2015-2269,https://github.com/moodle/moodle/commit/ead8b28f92da72fb836cf9183aaf6f11a7eb1a21,update another patch,v,v,,,
CVE-2015-2268,https://github.com/moodle/moodle/commit/07323f50ffc71f8ba1b2914ec8947451e32a61c1,"add patch commit: https://github.com/moodle/moodle/commit/07323f50ffc71f8ba1b2914ec8947451e32a61c1. 
 the commit msg has shown it's a fix for `MDL-38466`. 
 update vvr as well.",v,v,GitHub Advisory,,
CVE-2015-2267,https://github.com/moodle/moodle/commit/8d9bdd28e049ca6b6b2a4ab8f142097c2f907df6,"add patch commit: https://github.com/moodle/moodle/commit/8d9bdd28e049ca6b6b2a4ab8f142097c2f907df6. 
 the commit msg has shown it's a fix for `MDL-49087`. 
 update vvr as well.",v,v,GitHub Advisory,,
CVE-2015-2266,https://github.com/moodle/moodle/commit/553319be03c4ef8e62499841c8d5d94c6786ed6d,"add patch commit: https://github.com/moodle/moodle/commit/553319be03c4ef8e62499841c8d5d94c6786ed6d. 
 the commit msg has shown it's a fix for `MDL-49204`. 
 update vvr as well.",v,v,GitHub Advisory,,
CVE-2015-1833,https://github.com/apache/jackrabbit/commit/26e601934d0f439f0a61d62265f52936d79df40d," https://github.com/apache/jackrabbit/commit/26e601934d0f439f0a61d62265f52936d79df40d, of which the commit message claims `JCR-3883: Jackrabbit WebDAV bundle susceptible to XXE/XEE attack (CVE-2015-1833) (ported to 2.0)

git-svn-id: https://svn.apache.org/repos/asf/jackrabbit/branches/2.0@1680822 13f79535-47bb-0310-9956-ffa450edef68`",v,v,,GitHub Advisory,
CVE-2015-1833,https://github.com/apache/jackrabbit/commit/3903739363b79deb7579802fbc27b9b7448218b2," https://github.com/apache/jackrabbit/commit/3903739363b79deb7579802fbc27b9b7448218b2, of which the commit message claims `JCR-3883: Jackrabbit WebDAV bundle susceptible to XXE/XEE attack

git-svn-id: https://svn.apache.org/repos/asf/jackrabbit/trunk@1680757 13f79535-47bb-0310-9956-ffa450edef68`",v,v,,GitHub Advisory,
CVE-2015-1833,https://github.com/apache/jackrabbit/commit/ddf9a3cd408397d0805917299c4114b09449373d," https://github.com/apache/jackrabbit/commit/ddf9a3cd408397d0805917299c4114b09449373d, of which the commit message claims `JCR-3883: Jackrabbit WebDAV bundle susceptible to XXE/XEE attack (CVE-2015-1833) (ported to 2.8)

git-svn-id: https://svn.apache.org/repos/asf/jackrabbit/branches/2.8@1680785 13f79535-47bb-0310-9956-ffa450edef68`",v,v,,GitHub Advisory,
CVE-2015-1833,https://github.com/apache/jackrabbit/commit/17e9f68f5a3f05ded20569777a7b07422680612d," https://github.com/apache/jackrabbit/commit/17e9f68f5a3f05ded20569777a7b07422680612d, of which the commit message claims `JCR-3883: Jackrabbit WebDAV bundle susceptible to XXE/XEE attack (CVE-2015-1833) (ported to 2.4)

git-svn-id: https://svn.apache.org/repos/asf/jackrabbit/branches/2.4@1680798 13f79535-47bb-0310-9956-ffa450edef68`",v,v,,GitHub Advisory,
CVE-2015-1833,https://github.com/apache/jackrabbit/commit/b7fa1ae39641936872617ff95363353b0345b777," https://github.com/apache/jackrabbit/commit/b7fa1ae39641936872617ff95363353b0345b777, of which the commit message claims `JCR-3883: Jackrabbit WebDAV bundle susceptible to XXE/XEE attack (CVE-2015-1833) - add missing test classed (ported to 2.0)

git-svn-id: https://svn.apache.org/repos/asf/jackrabbit/branches/2.0@1680837 13f79535-47bb-0310-9956-ffa450edef68`",v,v,,GitHub Advisory,
CVE-2015-1833,https://github.com/apache/jackrabbit/commit/89c5c4ed6ab250ad609829517f167d2dbe0abdd0," https://github.com/apache/jackrabbit/commit/89c5c4ed6ab250ad609829517f167d2dbe0abdd0, of which the commit message claims `JCR-3883: Jackrabbit WebDAV bundle susceptible to XXE/XEE attack (CVE-2015-1833) (ported to 2.6)

git-svn-id: https://svn.apache.org/repos/asf/jackrabbit/branches/2.6@1680794 13f79535-47bb-0310-9956-ffa450edef68`",v,v,,GitHub Advisory,
CVE-2015-1833,https://github.com/apache/jackrabbit/commit/6191b366c607e65325a0116097aca8a359b36486," https://github.com/apache/jackrabbit/commit/6191b366c607e65325a0116097aca8a359b36486, of which the commit message claims `JCR-3883: Jackrabbit WebDAV bundle susceptible to XXE/XEE attack (CVE-2015-1833) (ported to 2.2)

git-svn-id: https://svn.apache.org/repos/asf/jackrabbit/branches/2.2@1680800 13f79535-47bb-0310-9956-ffa450edef68`",v,v,,GitHub Advisory,
CVE-2015-1493,https://github.com/moodle/moodle/commit/af9a7937cc085f96bdbc4724cadec6eeae0242fc,"add patch commit: https://github.com/moodle/moodle/commit/af9a7937cc085f96bdbc4724cadec6eeae0242fc. 
 the commit msg has shown it's a fix for `MDL-48980`. 
 update vvr as well.",v,v,GitHub Advisory,,
CVE-2015-0222,https://github.com/django/django/commit/d7a06ee7e571b6dad07c0f5b519b1db02e2a476c,,v,v,,GitHub Advisory,
CVE-2015-0222,https://github.com/django/django/commit/bcfb47780ce7caecb409a9e9c1c314266e41d392,,v,v,,GitHub Advisory,
CVE-2015-0218,https://github.com/moodle/moodle/commit/fb60e23a67931eeba8fc9aacf3cc838e462f21f2,"add patch commit: https://github.com/moodle/moodle/commit/fb60e23a67931eeba8fc9aacf3cc838e462f21f2. 
 the commit msg has shown it's a fix for `MDL-47964`. 
 update vvr as well.",v,v,GitHub Advisory,,
CVE-2015-0217,https://github.com/moodle/moodle/commit/5329d84f0b5767f5bb800b203bfb89753ac35146,"add patch commit: https://github.com/moodle/moodle/commit/5329d84f0b5767f5bb800b203bfb89753ac35146. 
 the commit msg has shown it's a fix for `MDL-48546`. 
 update vvr as well.",v,v,GitHub Advisory,,
CVE-2015-0216,https://github.com/moodle/moodle/commit/b9c86823c70a1cba20bca1c4b5b032ee1559e22d,"add patch commit: https://github.com/moodle/moodle/commit/b9c86823c70a1cba20bca1c4b5b032ee1559e22d. 
 the commit msg has shown it's a fix for `MDL-48034`. 
 update vvr as well.",v,v,GitHub Advisory,,
CVE-2015-0215,https://github.com/moodle/moodle/commit/76aea854f6877cc5accb288bc6ac60bc55d30788,"add patch commit: https://github.com/moodle/moodle/commit/76aea854f6877cc5accb288bc6ac60bc55d30788. 
 the commit msg has shown it's a fix for `MDL-48017`. 
 update vvr as well.",v,v,GitHub Advisory,,
CVE-2015-0214,https://github.com/moodle/moodle/commit/436bbf8975f0daef329c6483ec595dbf9b39ee56,"add patch commit: https://github.com/moodle/moodle/commit/436bbf8975f0daef329c6483ec595dbf9b39ee56. 
 the commit msg has shown it's a fix for `MDL-48329`. 
 update vvr as well.",v,v,GitHub Advisory,,
CVE-2015-0213,https://github.com/moodle/moodle/commit/c84888c1ccb25450cbf54e21b1127776aaa3f367,"add patch commit: https://github.com/moodle/moodle/commit/c84888c1ccb25450cbf54e21b1127776aaa3f367. 
 the commit msg has shown it's a fix for `MDL-48106`. 
 update vvr as well.",v,v,GitHub Advisory,,
CVE-2015-0212,https://github.com/moodle/moodle/commit/82356399b97be933c4d72f9c55b797e49b8c8232,"add patch commit: https://github.com/moodle/moodle/commit/82356399b97be933c4d72f9c55b797e49b8c8232. 
 the commit msg has shown it's a fix for `MDL-48368`. 
 update vvr as well.",v,v,GitHub Advisory,,
CVE-2015-0211,https://github.com/moodle/moodle/commit/da4c33f510aabc0d7443c29a7c097cfd54b6c4a4,,v,v,GitHub Advisory,,
CVE-2014-9060,https://github.com/moodle/moodle/commit/edc89dfecb3f6891cea019baf2aecce51b3de41a,,v,v,GitHub Advisory,,
CVE-2014-9059,https://github.com/moodle/moodle/commit/3c98b7a5ad1bb596a738e550fc3bf966d6415fe0,,v,v,GitHub Advisory,,
CVE-2014-8152,https://github.com/apache/santuario-java/commit/55857fd4cdfdb1af4069170ecdac448c078f544e," https://github.com/apache/santuario-java/commit/55857fd4cdfdb1af4069170ecdac448c078f544e, of which the commit message claims `more signature verification tests


git-svn-id: https://svn.apache.org/repos/asf/santuario/xml-security-java/trunk@1634334 13f79535-47bb-0310-9956-ffa450edef68`",v,v,,GitHub Advisory,
CVE-2014-7848,https://github.com/moodle/moodle/commit/1993cc02b6b05f45ff1776813567c6b3f91480f4,,v,v,GitHub Advisory,,
CVE-2014-7847,https://github.com/moodle/moodle/commit/eb46bf2f4e80f4421255f6aee00b73448ba582a7,,v,v,GitHub Advisory,,
CVE-2014-7846,https://github.com/moodle/moodle/commit/5d0b3b21d6dbabe9e15cd646753a58ee25bd5f73,,v,v,GitHub Advisory,,
CVE-2014-7845,https://github.com/moodle/moodle/commit/40a04658232d898223462f84d8cd35510338acbe,,v,v,GitHub Advisory,,
CVE-2014-7838,https://github.com/moodle/moodle/commit/7a311adbba9471edb5a49e4c4b8c356c87f0e44b,,v,v,GitHub Advisory,,
CVE-2014-7837,https://github.com/moodle/moodle/commit/a481e32f02cdabd2b76aaa06d1d513ffe480e71b,,v,v,GitHub Advisory,,
CVE-2014-7836,https://github.com/moodle/moodle/commit/babaf596e10ee525e58314b36f8063c65b59aa7d,,v,v,GitHub Advisory,,
CVE-2014-7835,https://github.com/moodle/moodle/commit/76ae1f6068f63149acc2d8c362af94067f4a227d,,v,v,GitHub Advisory,,
CVE-2014-7834,https://github.com/moodle/moodle/commit/40afeb4044c9718bf175c347f0f9099a037ce9f0,,v,v,GitHub Advisory,,
CVE-2014-7833,https://github.com/moodle/moodle/commit/c4a6c65c1bd8536484a9e53e62d3867081dedd6b,,v,v,GitHub Advisory,,
CVE-2014-7832,https://github.com/moodle/moodle/commit/c844af2569e972195db8bca683c1fdf2ddbc3a59,,v,v,GitHub Advisory,,
CVE-2014-7831,https://github.com/moodle/moodle/commit/a0095e5a893190ec28f63a89deba7fd89ad1839a,,v,v,GitHub Advisory,,
CVE-2014-7830,https://github.com/moodle/moodle/commit/b7f75a9c05c65fb1d2f6391f5dd852f9e923a183,,v,v,GitHub Advisory,,
CVE-2014-4172,https://github.com/apereo/java-cas-client/commit/ab6cbdc3daa451b4fef89c0bd0f4e6568f3aa9ef," https://github.com/apereo/java-cas-client/commit/ab6cbdc3daa451b4fef89c0bd0f4e6568f3aa9ef, of which the commit message claims `Merge pull request #73 from battags/CASC-228

CASC-228 URL Encode Paramaters Passed to Server via Validate`",v,v,,GitHub Advisory,
CVE-2014-3617,https://github.com/moodle/moodle/commit/8f2e80600bf0fc220b92706907fb3d683602e5c2,,v,v,GitHub Advisory,,
CVE-2014-3579,https://github.com/apache/activemq-apollo/commit/e5647554e6801a522c508a8eb457979a9af8c398," https://github.com/apache/activemq-apollo/commit/e5647554e6801a522c508a8eb457979a9af8c398, of which the commit message claims `https://issues.apache.org/jira/browse/APLO-366 - make xpath parser features configurable`",v,v,,GitHub Advisory,
CVE-2014-3577,https://github.com/apache/httpcomponents-client/commit/51cc67567765d67f878f0dcef61b5ded454d3122," https://github.com/apache/httpcomponents-client/commit/51cc67567765d67f878f0dcef61b5ded454d3122, of which the commit message claims `Improved cert subject parsing

git-svn-id: https://svn.apache.org/repos/asf/httpcomponents/httpclient/branches/4.3.x@1614064 13f79535-47bb-0310-9956-ffa450edef68`",v,v,,GitHub Advisory,
CVE-2014-3574,https://github.com/apache/poi/commit/b350d5c5edbf2fa4312ab0f46194a733194ddf55," https://github.com/apache/poi/commit/b350d5c5edbf2fa4312ab0f46194a733194ddf55, of which the commit message claims `Before parsing an OOXML document, reset the xmlbeans sax parser to avoid the risk of getting one in an error state (due to XMLBEANS-512). Should be a minimal extra overhead pending a proper fix. Allows us to finish enabling the unit tests for #54764

git-svn-id: https://svn.apache.org/repos/asf/poi/trunk@1615781 13f79535-47bb-0310-9956-ffa450edef68`",v,v,,GitHub Advisory,
